date,sku,demand,day_of_week,month,day_of_year,is_weekend,is_promo,weather_index,lag_1,lag_3,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_mean_30,sku_code
2025-04-29,Potato,160,1,4,119,0,0,36.52,166.0,190.0,141.0,152.0,167.0,165.14285714285714,166.33333333333334,7
2025-04-30,Potato,158,2,4,120,0,0,31.86,160.0,215.0,149.0,165.0,169.71428571428572,165.71428571428572,164.63333333333333,7
2025-05-01,Potato,146,3,5,121,0,0,32.69,158.0,166.0,162.0,148.0,171.0,165.21428571428572,164.83333333333334,7
2025-05-02,Potato,131,4,5,122,0,0,34.93,146.0,160.0,146.0,131.0,168.71428571428572,165.07142857142858,164.4,7
2025-05-03,Potato,195,5,5,123,1,0,29.2,131.0,158.0,190.0,199.0,166.57142857142858,165.07142857142858,163.26666666666668,7
2025-05-04,Potato,206,6,5,124,1,0,33.33,195.0,146.0,215.0,204.0,167.28571428571428,164.78571428571428,164.3,7
2025-05-05,Potato,136,0,5,125,0,0,34.09,206.0,131.0,166.0,144.0,166.0,164.92857142857142,166.43333333333334,7
2025-05-06,Potato,150,1,5,126,0,0,31.04,136.0,195.0,160.0,141.0,161.71428571428572,164.35714285714286,164.53333333333333,7
2025-05-07,Potato,153,2,5,127,0,0,32.64,150.0,206.0,158.0,149.0,160.28571428571428,165.0,163.3,7
2025-05-08,Potato,149,3,5,128,0,0,31.81,153.0,136.0,146.0,162.0,159.57142857142858,165.28571428571428,162.86666666666667,7
2025-05-09,Potato,140,4,5,129,0,0,32.4,149.0,150.0,131.0,146.0,160.0,164.35714285714286,163.06666666666666,7
2025-05-10,Potato,203,5,5,130,1,0,38.05,140.0,153.0,195.0,190.0,161.28571428571428,163.92857142857142,162.96666666666667,7
2025-05-11,Potato,205,6,5,131,1,0,31.25,203.0,149.0,206.0,215.0,162.42857142857142,164.85714285714286,164.43333333333334,7
2025-05-12,Potato,157,0,5,132,0,0,33.7,205.0,140.0,136.0,166.0,162.28571428571428,164.14285714285714,166.16666666666666,7
2025-05-13,Potato,160,1,5,133,0,0,32.47,157.0,203.0,150.0,160.0,165.28571428571428,163.5,164.83333333333334,7
2025-05-14,Potato,141,2,5,134,0,0,33.59,160.0,205.0,153.0,158.0,166.71428571428572,163.5,163.83333333333334,7
2025-05-15,Potato,141,3,5,135,0,0,36.09,141.0,157.0,149.0,146.0,165.0,162.28571428571428,163.4,7
2025-05-16,Potato,158,4,5,136,0,0,33.94,141.0,160.0,140.0,131.0,163.85714285714286,161.92857142857142,163.03333333333333,7
2025-05-17,Potato,186,5,5,137,1,0,30.19,158.0,141.0,203.0,195.0,166.42857142857142,163.85714285714286,162.8,7
2025-05-18,Potato,181,6,5,138,1,0,31.42,186.0,141.0,205.0,206.0,164.0,163.21428571428572,164.06666666666666,7
2025-05-19,Potato,153,0,5,139,0,0,34.96,181.0,158.0,157.0,136.0,160.57142857142858,161.42857142857142,165.73333333333332,7
2025-05-20,Potato,132,1,5,140,0,0,32.47,153.0,186.0,160.0,150.0,160.0,162.64285714285714,164.2,7
2025-05-21,Potato,142,2,5,141,0,0,32.07,132.0,181.0,141.0,153.0,156.0,161.35714285714286,161.8,7
2025-05-22,Potato,142,3,5,142,0,0,31.43,142.0,153.0,141.0,149.0,156.14285714285714,160.57142857142858,161.73333333333332,7
2025-05-23,Potato,139,4,5,143,0,0,33.28,142.0,132.0,158.0,140.0,156.28571428571428,160.07142857142858,161.76666666666668,7
2025-05-24,Potato,193,5,5,144,1,0,32.34,139.0,142.0,186.0,203.0,153.57142857142858,160.0,161.43333333333334,7
2025-05-25,Potato,189,6,5,145,1,0,32.64,193.0,142.0,181.0,205.0,154.57142857142858,159.28571428571428,162.46666666666667,7
2025-05-26,Potato,160,0,5,146,0,0,33.62,189.0,139.0,153.0,157.0,155.71428571428572,158.14285714285714,163.9,7
2025-05-27,Potato,126,1,5,147,0,0,30.28,160.0,193.0,132.0,160.0,156.71428571428572,158.35714285714286,162.9,7
2025-05-28,Potato,167,2,5,148,0,0,29.65,126.0,189.0,142.0,141.0,155.85714285714286,155.92857142857142,159.93333333333334,7
2025-05-29,Potato,131,3,5,149,0,0,30.56,167.0,160.0,142.0,141.0,159.42857142857142,157.78571428571428,159.96666666666667,7
2025-05-30,Potato,149,4,5,150,0,0,29.64,131.0,126.0,139.0,158.0,157.85714285714286,157.07142857142858,159.0,7
2025-05-31,Potato,196,5,5,151,1,0,32.19,149.0,167.0,193.0,186.0,159.28571428571428,156.42857142857142,158.7,7
2025-06-01,Potato,160,6,6,152,1,0,29.05,196.0,131.0,189.0,181.0,159.71428571428572,157.14285714285714,160.36666666666667,7
2025-06-02,Potato,142,0,6,153,0,0,29.47,160.0,149.0,160.0,153.0,155.57142857142858,155.64285714285714,161.33333333333334,7
2025-06-03,Potato,203,1,6,154,0,1,29.35,142.0,196.0,126.0,132.0,153.0,154.85714285714286,159.56666666666666,7
2025-06-04,Potato,124,2,6,155,0,0,27.73,203.0,160.0,167.0,142.0,164.0,159.92857142857142,159.46666666666667,7
2025-06-05,Potato,143,3,6,156,0,0,29.41,124.0,142.0,131.0,142.0,157.85714285714286,158.64285714285714,159.06666666666666,7
2025-06-06,Potato,116,4,6,157,0,0,29.63,143.0,203.0,149.0,139.0,159.57142857142858,158.71428571428572,158.83333333333334,7
2025-06-07,Potato,162,5,6,158,1,0,26.83,116.0,124.0,196.0,193.0,154.85714285714286,157.07142857142858,157.6,7
2025-06-08,Potato,177,6,6,159,1,0,26.63,162.0,143.0,160.0,189.0,150.0,154.85714285714286,158.03333333333333,7
2025-06-09,Potato,189,0,6,160,0,1,28.66,177.0,116.0,142.0,160.0,152.42857142857142,154.0,159.26666666666668,7
2025-06-10,Potato,144,1,6,161,0,0,29.8,189.0,162.0,203.0,126.0,159.14285714285714,156.07142857142858,158.8,7
2025-06-11,Potato,146,2,6,162,0,0,29.56,144.0,177.0,124.0,167.0,150.71428571428572,157.35714285714286,156.76666666666668,7
2025-06-12,Potato,114,3,6,163,0,0,30.36,146.0,189.0,143.0,131.0,153.85714285714286,155.85714285714286,156.4,7
2025-06-13,Potato,118,4,6,164,0,0,25.92,114.0,144.0,116.0,149.0,149.71428571428572,154.64285714285714,154.86666666666667,7
2025-06-14,Potato,190,5,6,165,1,0,30.86,118.0,146.0,162.0,196.0,150.0,152.42857142857142,154.1,7
2025-06-15,Potato,195,6,6,166,1,0,26.88,190.0,114.0,177.0,160.0,154.0,152.0,155.73333333333332,7
2025-06-16,Potato,126,0,6,167,0,0,28.65,195.0,118.0,189.0,142.0,156.57142857142858,154.5,156.96666666666667,7
2025-06-17,Potato,130,1,6,168,0,0,27.3,126.0,190.0,144.0,203.0,147.57142857142858,153.35714285714286,154.96666666666667,7
2025-06-18,Potato,194,2,6,169,0,1,27.31,130.0,195.0,146.0,124.0,145.57142857142858,148.14285714285714,153.26666666666668,7
2025-06-19,Potato,121,3,6,170,0,0,28.82,194.0,126.0,114.0,143.0,152.42857142857142,153.14285714285714,154.63333333333333,7
2025-06-20,Potato,132,4,6,171,0,0,30.19,121.0,130.0,118.0,116.0,153.42857142857142,151.57142857142858,154.26666666666668,7
2025-06-21,Potato,168,5,6,172,1,0,25.52,132.0,194.0,190.0,162.0,155.42857142857142,152.71428571428572,153.93333333333334,7
2025-06-22,Potato,160,6,6,173,1,0,24.13,168.0,121.0,195.0,177.0,152.28571428571428,153.14285714285714,154.8,7
2025-06-23,Potato,127,0,6,174,0,0,27.86,160.0,132.0,126.0,189.0,147.28571428571428,151.92857142857142,155.5,7
2024-01-31,Spinach,164,2,1,31,0,0,28.42,152.0,212.0,147.0,140.0,183.0,174.57142857142858,167.4,8
2024-02-01,Spinach,165,3,2,32,0,0,29.55,164.0,240.0,168.0,145.0,185.42857142857142,176.28571428571428,167.76666666666668,8
2024-02-02,Spinach,166,4,2,33,0,0,30.75,165.0,152.0,151.0,149.0,185.0,177.71428571428572,168.66666666666666,8
2024-02-03,Spinach,218,5,2,34,1,0,28.38,166.0,164.0,211.0,197.0,187.14285714285714,178.92857142857142,169.3,8
2024-02-04,Spinach,218,6,2,35,1,0,27.99,218.0,165.0,212.0,210.0,188.14285714285714,180.42857142857142,171.3,8
2024-02-05,Spinach,157,0,2,36,0,0,30.92,218.0,166.0,240.0,173.0,189.0,181.0,173.53333333333333,8
2024-02-06,Spinach,167,1,2,37,0,0,33.39,157.0,218.0,152.0,149.0,177.14285714285714,179.85714285714286,172.13333333333333,8
2024-02-07,Spinach,151,2,2,38,0,0,28.49,167.0,218.0,164.0,147.0,179.28571428571428,181.14285714285714,171.56666666666666,8
2024-02-08,Spinach,163,3,2,39,0,0,31.75,151.0,157.0,165.0,168.0,177.42857142857142,181.42857142857142,172.03333333333333,8
2024-02-09,Spinach,166,4,2,40,0,0,32.15,163.0,167.0,166.0,151.0,177.14285714285714,181.07142857142858,172.2,8
2024-02-10,Spinach,202,5,2,41,1,0,31.16,166.0,151.0,218.0,211.0,177.14285714285714,182.14285714285714,173.1,8
2024-02-11,Spinach,244,6,2,42,1,0,34.91,202.0,163.0,218.0,212.0,174.85714285714286,181.5,174.66666666666666,8
2024-02-12,Spinach,157,0,2,43,0,0,32.21,244.0,166.0,157.0,240.0,178.57142857142858,183.78571428571428,177.83333333333334,8
2024-02-13,Spinach,154,1,2,44,0,0,33.12,157.0,202.0,167.0,152.0,178.57142857142858,177.85714285714286,176.16666666666666,8
2024-02-14,Spinach,163,2,2,45,0,0,29.73,154.0,244.0,151.0,164.0,176.71428571428572,178.0,174.66666666666666,8
2024-02-15,Spinach,144,3,2,46,0,0,31.43,163.0,157.0,163.0,165.0,178.42857142857142,177.92857142857142,174.9,8
2024-02-16,Spinach,158,4,2,47,0,0,33.3,144.0,154.0,166.0,166.0,175.71428571428572,176.42857142857142,174.76666666666668,8
2024-02-17,Spinach,214,5,2,48,1,0,30.45,158.0,163.0,202.0,218.0,174.57142857142858,175.85714285714286,175.36666666666667,8
2024-02-18,Spinach,202,6,2,49,1,0,32.06,214.0,144.0,244.0,218.0,176.28571428571428,175.57142857142858,177.66666666666666,8
2024-02-19,Spinach,171,0,2,50,0,0,30.89,202.0,158.0,157.0,157.0,170.28571428571428,174.42857142857142,179.43333333333334,8
2024-02-20,Spinach,166,1,2,51,0,0,32.47,171.0,214.0,154.0,167.0,172.28571428571428,175.42857142857142,178.56666666666666,8
2024-02-21,Spinach,156,2,2,52,0,0,32.4,166.0,202.0,163.0,151.0,174.0,175.35714285714286,177.1,8
2024-02-22,Spinach,183,3,2,53,0,0,35.25,156.0,171.0,144.0,163.0,173.0,175.71428571428572,176.53333333333333,8
2024-02-23,Spinach,160,4,2,54,0,0,31.37,183.0,166.0,158.0,166.0,178.57142857142858,177.14285714285714,177.66666666666666,8
2024-02-24,Spinach,223,5,2,55,1,0,36.85,160.0,156.0,214.0,202.0,178.85714285714286,176.71428571428572,178.1,8
2024-02-25,Spinach,198,6,2,56,1,0,30.87,223.0,183.0,202.0,244.0,180.14285714285714,178.21428571428572,179.93333333333334,8
2024-02-26,Spinach,163,0,2,57,0,0,35.49,198.0,160.0,171.0,157.0,179.57142857142858,174.92857142857142,181.5,8
2024-02-27,Spinach,169,1,2,58,0,0,27.74,163.0,223.0,166.0,154.0,178.42857142857142,175.35714285714286,179.9,8
2024-02-28,Spinach,173,2,2,59,0,0,33.47,169.0,198.0,156.0,163.0,178.85714285714286,176.42857142857142,178.46666666666667,8
2024-02-29,Spinach,192,3,2,60,0,0,36.24,173.0,163.0,183.0,144.0,181.28571428571428,177.14285714285714,176.23333333333332,8
2024-03-01,Spinach,165,4,3,61,0,0,37.46,192.0,169.0,160.0,158.0,182.57142857142858,180.57142857142858,177.56666666666666,8
2024-03-02,Spinach,211,5,3,62,1,0,32.78,165.0,173.0,223.0,214.0,183.28571428571428,181.07142857142858,177.6,8
2024-03-03,Spinach,226,6,3,63,1,0,35.29,211.0,192.0,198.0,202.0,181.57142857142858,180.85714285714286,179.13333333333333,8
2024-03-04,Spinach,160,0,3,64,0,0,30.95,226.0,165.0,163.0,171.0,185.57142857142858,182.57142857142858,181.13333333333333,8
2024-03-05,Spinach,178,1,3,65,0,0,34.28,160.0,211.0,169.0,166.0,185.14285714285714,181.78571428571428,179.2,8
2024-03-06,Spinach,147,2,3,66,0,0,31.44,178.0,226.0,173.0,156.0,186.42857142857142,182.64285714285714,177.86666666666667,8
2024-03-07,Spinach,171,3,3,67,0,0,36.41,147.0,160.0,192.0,183.0,182.71428571428572,182.0,177.53333333333333,8
2024-03-08,Spinach,152,4,3,68,0,0,35.63,171.0,178.0,165.0,160.0,179.71428571428572,181.14285714285714,177.66666666666666,8
2024-03-09,Spinach,205,5,3,69,1,0,33.51,152.0,147.0,211.0,223.0,177.85714285714286,180.57142857142858,177.7,8
2024-03-10,Spinach,220,6,3,70,1,0,38.82,205.0,171.0,226.0,198.0,177.0,179.28571428571428,179.1,8
2024-03-11,Spinach,169,0,3,71,0,0,36.33,220.0,152.0,160.0,163.0,176.14285714285714,180.85714285714286,180.9,8
2024-03-12,Spinach,166,1,3,72,0,0,33.0,169.0,205.0,178.0,169.0,177.42857142857142,181.28571428571428,179.8,8
2024-03-13,Spinach,182,2,3,73,0,0,35.34,166.0,220.0,147.0,173.0,175.71428571428572,181.07142857142858,177.2,8
2024-03-14,Spinach,166,3,3,74,0,0,32.48,182.0,169.0,171.0,192.0,180.71428571428572,181.71428571428572,178.03333333333333,8
2024-03-15,Spinach,162,4,3,75,0,0,36.78,166.0,166.0,152.0,165.0,180.0,179.85714285714286,178.43333333333334,8
2024-03-16,Spinach,202,5,3,76,1,0,34.58,162.0,182.0,205.0,211.0,181.42857142857142,179.64285714285714,178.4,8
2024-03-17,Spinach,210,6,3,77,1,0,31.84,202.0,166.0,220.0,226.0,181.0,179.0,180.33333333333334,8
2024-03-18,Spinach,175,0,3,78,0,0,31.79,210.0,162.0,169.0,160.0,179.57142857142858,177.85714285714286,182.06666666666666,8
2024-03-19,Spinach,241,1,3,79,0,1,33.67,175.0,202.0,166.0,178.0,180.42857142857142,178.92857142857142,180.76666666666668,8
2024-03-20,Spinach,180,2,3,80,0,0,34.99,241.0,210.0,182.0,147.0,191.14285714285714,183.42857142857142,182.06666666666666,8
2024-03-21,Spinach,182,3,3,81,0,0,32.52,180.0,175.0,166.0,171.0,190.85714285714286,185.78571428571428,182.36666666666667,8
2024-03-22,Spinach,158,4,3,82,0,0,39.19,182.0,241.0,162.0,152.0,193.14285714285714,186.57142857142858,182.9,8
2024-03-23,Spinach,206,5,3,83,1,0,33.95,158.0,180.0,202.0,205.0,192.57142857142858,187.0,182.96666666666667,8
2024-03-24,Spinach,214,6,3,84,1,0,32.75,206.0,182.0,210.0,220.0,193.14285714285714,187.07142857142858,183.73333333333332,8
2024-03-25,Spinach,183,0,3,85,0,0,34.41,214.0,158.0,175.0,169.0,193.71428571428572,186.64285714285714,185.53333333333333,8
2024-03-26,Spinach,179,1,3,86,0,0,35.89,183.0,206.0,241.0,166.0,194.85714285714286,187.64285714285714,184.2,8
2024-03-27,Spinach,168,2,3,87,0,0,36.01,179.0,214.0,180.0,182.0,186.0,188.57142857142858,183.56666666666666,8
2024-03-28,Spinach,159,3,3,88,0,0,33.53,168.0,183.0,182.0,166.0,184.28571428571428,187.57142857142858,183.73333333333332,8
2024-03-29,Spinach,167,4,3,89,0,0,35.57,159.0,179.0,158.0,162.0,181.0,187.07142857142858,183.4,8
2024-03-30,Spinach,225,5,3,90,1,0,37.09,167.0,168.0,206.0,202.0,182.28571428571428,187.42857142857142,183.2,8
2024-03-31,Spinach,219,6,3,91,1,0,33.74,225.0,159.0,214.0,210.0,185.0,189.07142857142858,184.3,8
2024-04-01,Spinach,159,0,4,92,0,0,36.58,219.0,167.0,183.0,175.0,185.71428571428572,189.71428571428572,186.1,8
2024-04-02,Spinach,158,1,4,93,0,0,34.56,159.0,225.0,179.0,241.0,182.28571428571428,188.57142857142858,184.36666666666667,8
2024-04-03,Spinach,171,2,4,94,0,0,33.28,158.0,219.0,168.0,180.0,179.28571428571428,182.64285714285714,182.1,8
2024-04-04,Spinach,171,3,4,95,0,0,33.77,171.0,159.0,159.0,182.0,179.71428571428572,182.0,182.46666666666667,8
2024-04-05,Spinach,184,4,4,96,0,0,35.98,171.0,158.0,167.0,158.0,181.42857142857142,181.21428571428572,182.23333333333332,8
2024-04-06,Spinach,213,5,4,97,1,0,33.81,184.0,171.0,225.0,206.0,183.85714285714286,183.07142857142858,183.46666666666667,8
2024-04-07,Spinach,222,6,4,98,1,0,31.33,213.0,171.0,219.0,214.0,182.14285714285714,183.57142857142858,184.86666666666667,8
2024-04-08,Spinach,159,0,4,99,0,0,37.69,222.0,184.0,159.0,183.0,182.57142857142858,184.14285714285714,187.2,8
2024-04-09,Spinach,156,1,4,100,0,0,34.11,159.0,213.0,158.0,179.0,182.57142857142858,182.42857142857142,185.66666666666666,8
2024-04-10,Spinach,180,2,4,101,0,0,37.69,156.0,222.0,171.0,168.0,182.28571428571428,180.78571428571428,183.53333333333333,8
2024-04-11,Spinach,162,3,4,102,0,0,35.13,180.0,159.0,171.0,159.0,183.57142857142858,181.64285714285714,183.9,8
2024-04-12,Spinach,178,4,4,103,0,0,34.94,162.0,156.0,184.0,167.0,182.28571428571428,181.85714285714286,183.76666666666668,8
2024-04-13,Spinach,220,5,4,104,1,0,34.2,178.0,180.0,213.0,225.0,181.42857142857142,182.64285714285714,183.63333333333333,8
2024-04-14,Spinach,224,6,4,105,1,0,34.0,220.0,162.0,222.0,219.0,182.42857142857142,182.28571428571428,185.43333333333334,8
2024-04-15,Spinach,167,0,4,106,0,0,39.46,224.0,178.0,159.0,159.0,182.71428571428572,182.64285714285714,187.5,8
2024-04-16,Spinach,168,1,4,107,0,0,36.46,167.0,220.0,156.0,158.0,183.85714285714286,183.21428571428572,186.33333333333334,8
2024-04-17,Spinach,251,2,4,108,0,1,32.51,168.0,224.0,180.0,171.0,185.57142857142858,183.92857142857142,184.93333333333334,8
2024-04-18,Spinach,164,3,4,109,0,0,32.12,251.0,167.0,162.0,171.0,195.71428571428572,189.64285714285714,187.46666666666667,8
2024-04-19,Spinach,179,4,4,110,0,0,36.1,164.0,168.0,178.0,184.0,196.0,189.14285714285714,184.9,8
2024-04-20,Spinach,209,5,4,111,1,0,33.24,179.0,251.0,220.0,213.0,196.14285714285714,188.78571428571428,184.86666666666667,8
2024-04-21,Spinach,202,6,4,112,1,0,33.73,209.0,164.0,224.0,222.0,194.57142857142858,188.5,185.76666666666668,8
2024-04-22,Spinach,181,0,4,113,0,0,33.82,202.0,179.0,167.0,159.0,191.42857142857142,187.07142857142858,187.23333333333332,8
2024-04-23,Spinach,178,1,4,114,0,0,35.15,181.0,209.0,168.0,156.0,193.42857142857142,188.64285714285714,186.4,8
2024-04-24,Spinach,153,2,4,115,0,0,32.32,178.0,202.0,251.0,180.0,194.85714285714286,190.21428571428572,185.2,8
2024-04-25,Spinach,157,3,4,116,0,0,32.36,153.0,181.0,164.0,162.0,180.85714285714286,188.28571428571428,184.2,8
2024-04-26,Spinach,181,4,4,117,0,0,35.95,157.0,178.0,179.0,178.0,179.85714285714286,187.92857142857142,183.46666666666667,8
2024-04-27,Spinach,225,5,4,118,1,0,34.21,181.0,153.0,209.0,220.0,180.14285714285714,188.14285714285714,183.9,8
2024-04-28,Spinach,222,6,4,119,1,0,32.26,225.0,157.0,202.0,224.0,182.42857142857142,188.5,186.1,8
2024-04-29,Spinach,165,0,4,120,0,0,37.95,222.0,181.0,181.0,167.0,185.28571428571428,188.35714285714286,187.93333333333334,8
2024-04-30,Spinach,177,1,4,121,0,0,35.92,165.0,225.0,178.0,168.0,183.0,188.21428571428572,185.93333333333334,8
2024-05-01,Spinach,180,2,5,122,0,0,32.0,177.0,222.0,153.0,251.0,182.85714285714286,188.85714285714286,184.53333333333333,8
2024-05-02,Spinach,164,3,5,123,0,0,36.01,180.0,165.0,157.0,164.0,186.71428571428572,183.78571428571428,185.23333333333332,8
2024-05-03,Spinach,151,4,5,124,0,0,30.6,164.0,177.0,181.0,179.0,187.71428571428572,183.78571428571428,185.43333333333334,8
2024-05-04,Spinach,212,5,5,125,1,0,32.33,151.0,180.0,225.0,209.0,183.42857142857142,181.78571428571428,184.76666666666668,8
2024-05-05,Spinach,217,6,5,126,1,0,32.19,212.0,164.0,222.0,202.0,181.57142857142858,182.0,186.13333333333333,8
2024-05-06,Spinach,155,0,5,127,0,0,32.28,217.0,151.0,165.0,181.0,180.85714285714286,183.07142857142858,187.23333333333332,8
2024-05-07,Spinach,154,1,5,128,0,0,32.5,155.0,212.0,177.0,178.0,179.42857142857142,181.21428571428572,185.3,8
2024-05-08,Spinach,159,2,5,129,0,0,33.24,154.0,217.0,180.0,153.0,176.14285714285714,179.5,183.03333333333333,8
2024-05-09,Spinach,255,3,5,130,0,1,31.99,159.0,155.0,164.0,157.0,173.14285714285714,179.92857142857142,183.03333333333333,8
2024-05-10,Spinach,157,4,5,131,0,0,32.46,255.0,154.0,151.0,181.0,186.14285714285714,186.92857142857142,186.33333333333334,8
2024-05-11,Spinach,322,5,5,132,1,1,34.59,157.0,159.0,212.0,225.0,187.0,185.21428571428572,185.56666666666666,8
2024-05-12,Spinach,195,6,5,133,1,0,30.19,322.0,255.0,217.0,222.0,202.71428571428572,192.14285714285714,190.9,8
2024-05-13,Spinach,173,0,5,134,0,0,36.59,195.0,157.0,155.0,165.0,199.57142857142858,190.21428571428572,191.46666666666667,8
2024-05-14,Spinach,150,1,5,135,0,0,28.14,173.0,322.0,154.0,177.0,202.14285714285714,190.78571428571428,189.9,8
2024-05-15,Spinach,172,2,5,136,0,0,28.71,150.0,195.0,159.0,180.0,201.57142857142858,188.85714285714286,187.43333333333334,8
2024-05-16,Spinach,172,3,5,137,0,0,33.85,172.0,173.0,255.0,164.0,203.42857142857142,188.28571428571428,187.6,8
2024-05-17,Spinach,145,4,5,138,0,0,33.18,172.0,150.0,157.0,151.0,191.57142857142858,188.85714285714286,187.73333333333332,8
2024-05-18,Spinach,181,5,5,139,1,0,31.32,145.0,172.0,322.0,212.0,189.85714285714286,188.42857142857142,184.2,8
2024-05-19,Spinach,199,6,5,140,1,0,30.95,181.0,172.0,195.0,217.0,169.71428571428572,186.21428571428572,184.76666666666668,8
2024-05-20,Spinach,173,0,5,141,0,0,33.79,199.0,145.0,173.0,155.0,170.28571428571428,184.92857142857142,185.43333333333334,8
2024-05-21,Spinach,231,1,5,142,0,1,35.62,173.0,181.0,150.0,154.0,170.28571428571428,186.21428571428572,184.23333333333332,8
2024-05-22,Spinach,240,2,5,143,0,1,33.1,231.0,199.0,172.0,159.0,181.85714285714286,191.71428571428572,185.2,8
2024-05-23,Spinach,143,3,5,144,0,0,30.64,240.0,173.0,172.0,255.0,191.57142857142858,197.5,187.16666666666666,8
2024-05-24,Spinach,154,4,5,145,0,0,29.99,143.0,231.0,145.0,157.0,187.42857142857142,189.5,186.0,8
2024-05-25,Spinach,203,5,5,146,1,0,28.34,154.0,240.0,181.0,322.0,188.71428571428572,189.28571428571428,186.03333333333333,8
2024-05-26,Spinach,214,6,5,147,1,0,32.42,203.0,143.0,199.0,195.0,191.85714285714286,180.78571428571428,187.56666666666666,8
2024-05-27,Spinach,170,0,5,148,0,0,28.66,214.0,154.0,173.0,173.0,194.0,182.14285714285714,188.66666666666666,8
2024-05-28,Spinach,161,1,5,149,0,0,28.65,170.0,203.0,231.0,150.0,193.57142857142858,181.92857142857142,186.83333333333334,8
2024-05-29,Spinach,153,2,5,150,0,0,26.64,161.0,214.0,240.0,172.0,183.57142857142858,182.71428571428572,184.8,8
2024-05-30,Spinach,148,3,5,151,0,0,30.82,153.0,170.0,143.0,172.0,171.14285714285714,181.35714285714286,184.4,8
2024-05-31,Spinach,150,4,5,152,0,0,31.49,148.0,161.0,154.0,145.0,171.85714285714286,179.64285714285714,183.43333333333334,8
2024-06-01,Spinach,194,5,6,153,1,0,29.7,150.0,153.0,203.0,181.0,171.28571428571428,180.0,182.43333333333334,8
2024-06-02,Spinach,184,6,6,154,1,0,29.41,194.0,148.0,214.0,199.0,170.0,180.92857142857142,183.43333333333334,8
2024-06-03,Spinach,216,0,6,155,0,1,25.95,184.0,150.0,170.0,173.0,165.71428571428572,179.85714285714286,184.53333333333333,8
2024-06-04,Spinach,163,1,6,156,0,0,31.34,216.0,194.0,161.0,231.0,172.28571428571428,182.92857142857142,184.66666666666666,8
2024-06-05,Spinach,146,2,6,157,0,0,30.23,163.0,184.0,153.0,240.0,172.57142857142858,178.07142857142858,182.86666666666667,8
2024-06-06,Spinach,130,3,6,158,0,0,29.55,146.0,216.0,148.0,143.0,171.57142857142858,171.35714285714286,182.56666666666666,8
2024-06-07,Spinach,150,4,6,159,0,0,27.83,130.0,163.0,150.0,154.0,169.0,170.42857142857142,181.76666666666668,8
2024-06-08,Spinach,168,5,6,160,1,0,25.94,150.0,146.0,194.0,203.0,169.0,170.14285714285714,181.46666666666667,8
2024-06-09,Spinach,161,6,6,161,1,0,27.36,168.0,130.0,184.0,214.0,165.28571428571428,167.64285714285714,178.56666666666666,8
2024-06-10,Spinach,142,0,6,162,0,0,27.47,161.0,150.0,216.0,170.0,162.0,163.85714285714286,178.7,8
2024-06-11,Spinach,139,1,6,163,0,0,25.6,142.0,168.0,163.0,161.0,151.42857142857142,161.85714285714286,172.7,8
2024-06-12,Spinach,159,2,6,164,0,0,28.0,139.0,161.0,146.0,153.0,148.0,160.28571428571428,170.83333333333334,8
2024-06-13,Spinach,150,3,6,165,0,0,25.2,159.0,142.0,130.0,148.0,149.85714285714286,160.71428571428572,170.36666666666667,8
2024-06-14,Spinach,137,4,6,166,0,0,26.92,150.0,139.0,150.0,150.0,152.71428571428572,160.85714285714286,170.36666666666667,8
2024-06-15,Spinach,183,5,6,167,1,0,23.13,137.0,159.0,168.0,194.0,150.85714285714286,159.92857142857142,169.2,8
2024-06-16,Spinach,171,6,6,168,1,0,24.2,183.0,150.0,161.0,184.0,153.0,159.14285714285714,169.56666666666666,8
2024-06-17,Spinach,129,0,6,169,0,0,24.29,171.0,137.0,142.0,216.0,154.42857142857142,158.21428571428572,170.43333333333334,8
2024-06-18,Spinach,128,1,6,170,0,0,28.37,129.0,183.0,139.0,163.0,152.57142857142858,152.0,168.7,8
2024-06-19,Spinach,130,2,6,171,0,0,26.21,128.0,171.0,159.0,146.0,151.0,149.5,166.33333333333334,8
2024-06-20,Spinach,136,3,6,172,0,0,29.82,130.0,129.0,150.0,130.0,146.85714285714286,148.35714285714286,164.9,8
2024-06-21,Spinach,136,4,6,173,0,0,24.93,136.0,128.0,137.0,150.0,144.85714285714286,148.78571428571428,161.73333333333332,8
2024-06-22,Spinach,188,5,6,174,1,0,22.32,136.0,130.0,183.0,168.0,144.71428571428572,147.78571428571428,158.26666666666668,8
2024-06-23,Spinach,185,6,6,175,1,0,22.63,188.0,136.0,171.0,161.0,145.42857142857142,149.21428571428572,159.76666666666668,8
2024-06-24,Spinach,148,0,6,176,0,0,27.34,185.0,136.0,129.0,142.0,147.42857142857142,150.92857142857142,160.8,8
2024-06-25,Spinach,124,1,6,177,0,0,27.33,148.0,188.0,128.0,139.0,150.14285714285714,151.35714285714286,158.96666666666667,8
2024-06-26,Spinach,132,2,6,178,0,0,26.25,124.0,185.0,130.0,159.0,149.57142857142858,150.28571428571428,155.96666666666667,8
2024-06-27,Spinach,127,3,6,179,0,0,25.15,132.0,148.0,136.0,150.0,149.85714285714286,148.35714285714286,154.7,8
2024-06-28,Spinach,141,4,6,180,0,0,23.72,127.0,124.0,136.0,137.0,148.57142857142858,146.71428571428572,153.56666666666666,8
